"stable_database_id","current_slug","current_breed_name","bird_type","current_breed_category","current_description","egg_color","annual_egg_production","temperament","production_traits","default_photo_url","image_prompt","image_url","is_active","is_custom","sort_order","created_at","updated_at","species_id","proposed_base_breed","proposed_variety","proposed_breed_category","proposed_status","review_notes"
"24b39c93-1e1d-4d7c-a690-59a1100ae841","dominique","Dominique",,"Dual Purpose",,,,,,,,,"True","False","840","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"9de4abcb-df85-40f9-bbf1-b8e40e5270ba","dorking-colored","Dorking - Colored",,"Dual Purpose",,,,,,,,,"True","False","850","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"4b1b3cf9-ac7a-4dbc-ba88-7878c2e33aa3","dorking-silver-gray","Dorking - Silver Gray",,"Dual Purpose",,,,,,,,,"True","False","860","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"e5e7051d-2b6a-4576-9372-a103eb8fb49a","dutch-bantam","Dutch Bantam",,"Bantams",,,,,,,,,"True","False","870","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"f7effaa9-7c1d-4cd6-98dd-1f0cac5ab018","easter-egger","Easter Egger","layer","Layers","Easter Eggers are mixed-heritage layers popular for varied plumage and colorful eggs that may be blue, green, or tinted.","blue_green","200_250",,,,,,"True","False","880","2026-05-18T19:24:30.215217+00:00","2026-06-10T19:33:45.616962+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"28423657-9684-45fa-89f9-60cd284dfebb","english-orpington-buff","English Orpington - Buff",,"Dual Purpose",,,,,,,,,"True","False","890","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"3fdc46d7-e024-42e1-b3cc-e443ecd483fb","farmers-choice-all-available","Farmers Choice - All Available",,"Farmers Choice",,,,,,,,,"True","False","900","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"f54daa28-4a53-410f-9515-d1b546b9cea8","farmers-choice-blue-egg-layers","Farmers Choice - Blue Egg Layers",,"Farmers Choice",,,,,,,,,"True","False","910","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"dc50bccc-0d48-4e8b-be55-71d9f82c889c","farmers-choice-brown-egg-layers","Farmers Choice - Brown Egg Layers",,"Farmers Choice",,,,,,,,,"True","False","920","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"2a7bb00c-b340-49f5-9274-dc752315cf1d","farmers-choice-cream-egg-layers","Farmers Choice - Cream Egg Layers",,"Farmers Choice",,,,,,,,,"True","False","930","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"efcd4c63-b640-4496-8826-0c8ead37984c","farmers-choice-rare-breeds","Farmers Choice - Rare Breeds",,"Farmers Choice",,,,,,,,,"True","False","940","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"17a47c92-8a32-492c-849d-7beccfede788","farmers-choice-white-egg-layers","Farmers Choice - White Egg Layers",,"Farmers Choice",,,,,,,,,"True","False","950","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"385aa966-8493-462b-ad76-8a56dd878b5e","faverolles-salmon","Faverolles - Salmon",,"Dual Purpose",,,,,,,,,"True","False","960","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"f0d922bf-7296-49cb-b61e-021ce80c8ebf","faverolles-white","Faverolles - White",,"Dual Purpose",,,,,,,,,"True","False","970","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"712baee6-df9a-4f86-a0fd-70b8f1e6d0b5","freedom-ranger","Freedom Ranger","meat","Meat Birds","Freedom Ranger are slower-growing meat birds suited to pasture-style systems and flavorful table birds.","brown","under_150",,,,,,"True","False","980","2026-05-24T16:48:38.61579+00:00","2026-06-10T19:33:45.616962+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"f9079755-d9de-441e-ad4d-8a3b01760c09","golden-comet","Golden Comet","layer","Layers","Golden Comet are productive hybrid layers known for friendly temperaments and strong brown egg output.","brown","250_300",,,,,,"True","False","990","2026-05-24T16:48:38.61579+00:00","2026-06-10T19:33:45.616962+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"417be19e-c64d-407e-aa82-2728bffa8100","hamburg-golden-spangled","Hamburg - Golden Spangled",,"Layers",,,,,,,,,"True","False","1000","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"a357e4cd-318f-44d0-92dd-79d0b5f865a3","hamburg-silver-spangled","Hamburg - Silver Spangled",,"Layers",,,,,,,,,"True","False","1010","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"ae3da24b-35e6-41b4-80df-0355902f0442","houdan","Houdan",,"Layers",,,,,,,,,"True","False","1020","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"97788a77-18cd-468e-ad62-4aad9f32b15d","houdan-mottled","Houdan - Mottled",,"Layers",,,,,,,,,"True","False","1030","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"cb1d5bbe-cd9a-4e99-bae5-94c2549ad11a","hy-line-brown","Hy-Line Brown",,"Layers",,,,,,,,,"True","False","1040","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"778ee6d2-19ba-4a2c-93b1-ea5bdf7d000f","icelandic","Icelandic",,"Layers",,,,,,,,,"True","False","1050","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"9b9b6f00-dc97-4ba3-87d2-6b474fe5518e","isa-brown","ISA Brown","layer","Layers","ISA Brown are efficient brown-egg layers bred for high production and approachable backyard flock behavior.","brown","over_300",,,,,,"True","False","1060","2026-05-24T16:48:38.61579+00:00","2026-06-10T19:33:45.616962+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"86f5ee41-2e21-44c0-86d6-f26a14bb29c4","java-black","Java - Black",,"Dual Purpose",,,,,,,,,"True","False","1070","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"285272f5-5883-4bf7-aec9-27fddbb9ceae","java-mottled","Java - Mottled",,"Dual Purpose",,,,,,,,,"True","False","1080","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"4678d8e4-358e-48cd-9a6c-ecb407bc9666","jersey-giant-black","Jersey Giant - Black","dual_purpose","Dual Purpose","Black Jersey Giant are very large dual-purpose chickens with calm temperaments and steady brown egg production.","brown","150_200",,,,,,"True","False","1090","2026-05-24T16:48:38.61579+00:00","2026-06-10T19:33:45.616962+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"9ac6aa31-042e-4f26-81c4-6e15f1db177d","jersey-giant-blue","Jersey Giant - Blue",,"Dual Purpose",,,,,,,,,"True","False","1100","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"0d74584b-fe52-49d3-bdd9-c29062d74231","jersey-giant-white","Jersey Giant - White",,"Dual Purpose",,,,,,,,,"True","False","1110","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"9d2fb2cd-9d5c-4ef0-b54d-17c525ba112f","kosher-king","Kosher King",,"Meat Birds",,,,,,,,,"True","False","1120","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"3df1647b-ae02-4bd7-9973-2e29d4e3fbc3","la-fleche","La Fleche",,"Layers",,,,,,,,,"True","False","1130","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"382dcfca-6d27-4087-afa4-3dfe70c91e51","lakenvelder","Lakenvelder",,"Layers",,,,,,,,,"True","False","1140","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"1a2bfeb7-efbd-42cd-9202-069be2e78add","langshan-black","Langshan - Black",,"Dual Purpose",,,,,,,,,"True","False","1150","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"b1d76110-54a1-4b55-b341-7cefbfadc838","langshan-blue","Langshan - Blue",,"Dual Purpose",,,,,,,,,"True","False","1160","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"a579557c-a072-4e2b-9789-45bb8fa3d7da","langshan-white","Langshan - White",,"Dual Purpose",,,,,,,,,"True","False","1170","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"79743511-9fe0-4b78-921f-25098ea8c6ad","leghorn-black","Leghorn - Black",,"Layers",,,,,,,,,"True","False","1180","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"e7041c66-ff60-414c-9d6a-5a9a2d21dcfe","leghorn-blue-breasted-brown","Leghorn - Blue Breasted Brown",,"Layers",,,,,,,,,"True","False","1190","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"513ca087-0431-4048-bc68-6c79840e911c","leghorn-blue-partridge","Leghorn - Blue Partridge",,"Layers",,,,,,,,,"True","False","1200","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"adb9cbd0-dd81-46e6-986b-2c98267a9eb3","leghorn-brown","Leghorn - Brown",,"Layers",,,,,,,,,"True","False","1210","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"d3777ae2-4b58-42f8-ba97-46529eda54fa","leghorn-buff","Leghorn - Buff",,"Layers",,,,,,,,,"True","False","1220","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"95e7b7a1-f52c-4e2d-ba46-c9d7aa0def52","leghorn-combless","Leghorn - Combless",,"Layers",,,,,,,,,"True","False","1230","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"696dae4f-5d92-4541-aa10-6169da60aaaf","leghorn-silver","Leghorn - Silver",,"Layers",,,,,,,,,"True","False","1240","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"17851878-3fd2-4682-90c4-5911be504f9e","leghorn-v-comb","Leghorn - V-Comb",,"Layers",,,,,,,,,"True","False","1250","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"1faa4aea-e18c-44e6-9020-176e5525b829","leghorn-white","Leghorn - White","layer","Layers","White Leghorn are active, feed-efficient layers known for prolific white egg production and a lighter Mediterranean build.","white","over_300",,,,,,"True","False","1260","2026-05-24T16:48:38.61579+00:00","2026-06-10T19:33:45.616962+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"89d58ada-8f16-44b3-a86f-475666cdd976","marans-black-copper","Marans - Black Copper","layer","Layers","Black Copper Marans are sought after for rich dark brown eggs and striking black-and-copper plumage.","dark_brown","150_200",,,,,"catalog-images/catalog/breeds/chicken/marans-black-copper/20260720T165152Z-3f828adc87bb.png","True","False","1270","2026-05-24T16:48:38.61579+00:00","2026-07-20T16:51:53.01806+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"c54aba04-9784-4323-b834-6c30dbe7bf36","marans-blue","Marans - Blue",,"Layers",,,,,,,,,"True","False","1280","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"6992869f-50e4-49a1-a237-d431d123b1e4","marans-blue-copper","Marans - Blue Copper",,"Layers",,,,,,,,,"True","False","1290","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"3d4cf1b4-dc74-41cd-abcd-58453886a82e","marans-cuckoo","Marans - Cuckoo",,"Layers",,,,,,,,,"True","False","1300","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"1df4da8f-4120-4f6b-8029-4812a4643d2e","marans-golden","Marans - Golden",,"Layers",,,,,,,,,"True","False","1310","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"abe595e2-4984-49ac-bffe-449a47850aa1","marans-splash","Marans - Splash",,"Layers",,,,,,,,,"True","False","1320","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"d1c8c3a8-a565-4c5b-95f9-c845bd7c40d3","marans-splash-copper","Marans - Splash Copper",,"Layers",,,,,,,,,"True","False","1330","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"a3ed9084-d762-482c-8983-f1c76d42ee11","marans-wheaten","Marans - Wheaten",,"Layers",,,,,,,,,"True","False","1340","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"350d71d8-3cee-49c3-a7c1-f6602e6c5c4c","marans-white","Marans - White",,"Layers",,,,,,,,,"True","False","1350","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"d98389b7-da90-447e-ac2c-a7a0ff7218f0","mesa-blue","Mesa Blue",,"Specialty / Project",,,,,,,,,"True","False","1360","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"4165c2b7-3e1e-43dd-8956-857642685f4f","minorca-black","Minorca - Black",,"Layers",,,,,,,,,"True","False","1370","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"7f69acec-b94f-4d66-912e-7a0e3a43a1e6","minorca-buff","Minorca - Buff",,"Layers",,,,,,,,,"True","False","1380","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"5abbbeed-9a06-481e-a8f5-bb9c7b842f85","minorca-white","Minorca - White",,"Layers",,,,,,,,,"True","False","1390","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"98b3f16a-c513-4934-9620-9de13992d6b3","modern-game-bantam","Modern Game Bantam",,"Bantams",,,,,,,,,"True","False","1400","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"c0bdbafe-40e7-452b-956b-a5692c57c547","moon-dust-blue","Moon Dust Blue",,"Specialty / Project",,,,,,,,,"True","False","1410","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"c19fc197-7592-4fec-a830-3cdbd851fa16","moon-dust-brown","Moon Dust Brown",,"Specialty / Project",,,,,,,,,"True","False","1420","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"0eff76e3-9cc8-4982-aef7-c514d750c96b","naked-neck-black","Naked Neck - Black",,"Dual Purpose",,,,,,,,,"True","False","1430","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"0189f71b-7840-4b34-9aa8-413bc3d060af","naked-neck-buff","Naked Neck - Buff",,"Dual Purpose",,,,,,,,,"True","False","1440","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"d579d8c8-a4c3-4c7a-89c0-2c8369de0567","naked-neck-mixed","Naked Neck - Mixed",,"Dual Purpose",,,,,,,,,"True","False","1450","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"87b08b50-6ed5-4526-9ac5-03f02889fea2","nankin","Nankin",,"Bantams",,,,,,,,,"True","False","1460","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"857de918-f979-450d-88be-b763b41da949","new-hampshire","New Hampshire","dual_purpose","Dual Purpose","New Hampshire are practical dual-purpose birds with good growth, steady brown eggs, and a generally calm flock presence.","brown","200_250",,,,,,"True","False","1470","2026-05-24T16:48:38.61579+00:00","2026-06-10T19:33:45.616962+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"e5ac86cf-89e0-4554-9b6d-59cf261dcdc5","old-english-game-bantam-birchen","Old English Game Bantam - Birchen",,"Bantams",,,,,,,,,"True","False","1480","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"ceaa0096-70df-4056-94c6-fb63a15b61ba","old-english-game-bantam-black","Old English Game Bantam - Black",,"Bantams",,,,,,,,,"True","False","1490","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"737b5f8d-f208-463a-94c7-62ef16f521a2","old-english-game-bantam-black-breasted-red","Old English Game Bantam - Black Breasted Red",,"Bantams",,,,,,,,,"True","False","1500","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"e762189e-ab28-4df3-a904-db6950530767","old-english-game-bantam-crele","Old English Game Bantam - Crele",,"Bantams",,,,,,,,,"True","False","1510","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"00f1e1e9-b2e0-4fd8-a8ef-80d7fe049c23","old-english-game-bantam-silver","Old English Game Bantam - Silver",,"Bantams",,,,,,,,,"True","False","1520","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"68d39ce5-b053-4e30-9ccd-48b84bb9357b","old-english-game-bantam-white","Old English Game Bantam - White",,"Bantams",,,,,,,,,"True","False","1530","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"235e3367-c060-4370-9b36-cb2d2fdadafa","olive-egger","Olive Egger","layer","Layers","Olive Eggers are mixed-heritage layers bred for olive-toned eggs and varied, colorful flock appearances.","olive","150_200",,,,,,"True","False","1540","2026-05-18T19:24:30.215217+00:00","2026-06-10T19:33:45.616962+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"d655b33a-cfd1-4723-80af-8d9c3e35ae52","orloff-spangled","Orloff - Spangled",,"Dual Purpose",,,,,,,,,"True","False","1550","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"882e4dd1-89fb-4182-ba99-7a3c5dc8a6db","orpington-black","Orpington - Black",,"Dual Purpose",,,,,,,,,"True","False","1560","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"89ceade4-e999-49db-a988-e41b3e336ff7","orpington-blue","Orpington - Blue",,"Dual Purpose",,,,,,,,,"True","False","1570","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"fefd813f-1266-4666-9f06-9508a1724b2b","orpington-buff","Orpington - Buff","dual_purpose","Dual Purpose","Buff Orpington are gentle, fluffy dual-purpose chickens valued for family-friendly temperaments and steady brown eggs.","brown","150_200",,,,,"/catalog/breeds/chickens/orpington-buff.png","True","False","1580","2026-05-24T16:48:38.61579+00:00","2026-06-10T20:52:45.562397+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"7ece57fd-2b9d-45f6-932c-467af37e6ccf","orpington-chocolate","Orpington - Chocolate",,"Dual Purpose",,,,,,,,,"True","False","1590","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"951f1e9a-3186-4cab-ae87-c529c74bd1ab","orpington-jubilee","Orpington - Jubilee",,"Dual Purpose",,,,,,,,,"True","False","1600","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"70712bab-39bd-458c-bbdd-a6af598af312","orpington-lavender","Orpington - Lavender",,"Dual Purpose",,,,,,,,,"True","False","1610","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"94b3237e-cfb0-44eb-8b7c-c8161a449c04","orpington-silver-laced","Orpington - Silver Laced",,"Dual Purpose",,,,,,,,,"True","False","1620","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"88efe6e8-f398-4d11-a603-f37c0a75863c","orpington-splash","Orpington - Splash",,"Dual Purpose",,,,,,,,,"True","False","1630","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"fdf522fa-ee49-417a-a9d3-5d91a5f9ae64","pekin-chicken","Pekin",,"Bantams",,,,,,,,,"True","False","1640","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"7563455e-77b7-4621-a0cb-bf18ea0de1f4","penedesenca-black","Penedesenca - Black",,"Layers",,,,,,,,,"True","False","1650","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"8d15ecdd-af40-48ab-9ec9-f2cd445e43ed","penedesenca-crele","Penedesenca - Crele",,"Layers",,,,,,,,,"True","False","1660","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"2a459226-594e-4c84-abb5-43583358ca0d","phoenix-golden","Phoenix - Golden",,"Layers",,,,,,,,,"True","False","1670","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"b52f1be2-158a-4d12-b27c-52f7475b0807","phoenix-silver","Phoenix - Silver",,"Layers",,,,,,,,,"True","False","1680","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"019b58d6-4559-4e23-a7db-ff119281c248","plymouth-rock-barred","Plymouth Rock - Barred","dual_purpose","Dual Purpose","Barred Plymouth Rock are classic dual-purpose chickens with calm temperaments, good foraging ability, and reliable brown eggs.","brown","200_250",,,,,,"True","False","1690","2026-05-24T16:48:38.61579+00:00","2026-06-10T19:33:45.616962+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"8cdc8af1-ae63-42ee-a3be-6cdc3c5c1243","plymouth-rock-buff","Plymouth Rock - Buff",,"Dual Purpose",,,,,,,,,"True","False","1700","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"d6610ac9-dded-4760-9913-041412849ac1","plymouth-rock-partridge","Plymouth Rock - Partridge",,"Dual Purpose",,,,,,,,,"True","False","1710","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"e30e1399-9ac0-42e2-be5f-1825d13fb5d4","plymouth-rock-silver-penciled","Plymouth Rock - Silver Penciled",,"Dual Purpose",,,,,,,,,"True","False","1720","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"33389748-136b-4b77-b733-e1c14e9c3146","plymouth-rock-white","Plymouth Rock - White",,"Dual Purpose",,,,,,,,,"True","False","1730","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
